Node1,Node2
20474,556998
304769,869234
570816,893297
345646,836565
15209,63423
597539,526321
527266,868287
548682,358395
41924,875136
54467,508675
15222,572741
71202,811667
503912,388616
567605,598751
77666,556898
557231,543855
352173,336966
861097,869678
1910,39432
26231,511092
61171,23219
99051,845780
45915,563857
335383,849920
539906,547743
7140,45143
17554,319919
318887,852182
399989,864849
55838,804065
509759,840868
38842,575766
11121,813352
596690,858876
4860,25579
508551,340684
545127,304696
60405,154649
517246,379343
86854,800514
34260,319894
572813,851886
10235,829930
318979,819007
79314,849725
39950,87953
302697,384012
531962,532154
70392,307653
95610,571474
43817,92187
556568,312055
561183,348666
520753,392210
362600,108676
517733,560513
516492,516420
78645,66426
570112,596610
85279,315741
505936,848452
34004,832498
19030,580808
521244,887247
56708,88018
833478,880275
508317,508314
546287,593680
24345,391292
19405,572177
817855,864867
528418,866027
500054,887559
526481,391829
356873,808993
530998,807684
99895,570089
97734,525315
19343,899314
539071,532513
56708,84123
509759,353034
53127,88804
7472,525118
337032,367202
11750,541990
577103,357692
156325,156323
885868,811206
350795,370363
503109,504557
34383,73150
25739,521645
45994,538536
98454,541809
536400,389583
304913,304911
5692,320522
92187,323079
870054,844377
57493,550006
9939,55655
11204,44759
70318,69326
545365,363331
560858,310255
59551,76838
319775,348963
858795,859401
596926,837681
502454,556363
44584,535637
44102,859738
86546,68605
388807,310470
58845,36027
558621,534172
514503,570411
800605,800603
890125,890123
54860,383048
24942,546904
45915,563854
548684,358395
519946,306217
806575,817078
70926,568716
540663,375421
532415,583002
598210,824887
545298,545291
366869,366862
75723,29325
99157,302268
1217,393195
506551,888484
593231,593237
93706,98238
596433,596438
82157,372068
29318,29317
505455,802659
510760,131814
509033,807119
80081,83882
12439,509578
71342,579567
329187,852924
48722,520390
85714,802251
807604,820085
2414,47395
501826,362043
74310,313495
324851,324830
62559,579205
389249,100021
360767,865827
40596,321364
388825,388823
93896,21331
838124,838126
335762,393135
7606,530316
47276,26182
310346,861269
302844,821625
318142,365275
352680,334935
512104,546456
40537,520856
548754,820565
507366,336029
509352,830570
538091,130501
16843,349930
360303,360301
44011,321219
356698,331492
523984,852810
501149,880388
58970,87652
558844,370060
556964,869776
524312,524370
34795,94797
54807,56382
539043,539047
42164,525103
396936,840734
88689,813358
80039,580528
503912,543891
10351,865160
555282,555210
78134,77481
595988,855150
324344,809562
15686,875234
330979,386302
384304,839141
543810,876259
529530,334374
46317,366193
852827,852824
59551,62938
98435,577039
32931,853648
92959,841774
337341,883346
854802,852941
39007,76301
592826,526538
8223,57284
581527,572903
44534,511783
24872,519315
580808,583811
837049,844523
13149,301552
45037,27400
591736,304895
369939,394626
548122,372485
40452,554361
9512,46495
54603,61311
78438,72669
548395,549208
598717,598716
75209,109933
598813,591950
374482,805670
521432,151206
369322,884184
310453,838126
33862,67984
834911,840090
372843,847118
60107,534524
94215,553704
300074,357288
505840,809146
71270,359793
55674,46890
56357,554299
95613,587309
531729,524871
76479,90708
560392,526328
342732,869834
580603,354327
517427,307547
40726,40400
68044,304611
553470,335405
310622,886133
522770,522775
91843,537762
39711,550893
399169,819693
376497,843187
503074,887460
1788,54150
364154,369271
509176,352183
66305,591257
47860,390935
89496,342157
549528,338764
50529,396736
385213,372858
60243,29646
586324,815361
349749,349760
95303,815331
28133,511255
554724,533780
310382,311067
62964,303570
77506,352420
388363,894099
509047,352407
22086,852152
394190,840876
96392,549922
330391,865732
88180,325711
41762,371176
89772,502158
50937,530547
34012,344091
43890,67912
546516,374436
38399,570070
394195,852302
591975,376762
76204,595683
504116,561021
45158,530281
70107,70121
44275,835896
84606,501416
3932,818774
385130,385135
58966,70278
806382,869227
864067,864064
580543,580546
74773,584089
520245,367590
516204,566538
833143,832663
99951,351877
33952,362931
39331,500920
303703,103016
62978,314323
42917,130172
388411,388417
35839,343783
514496,366196
533216,131592
341036,817092
582650,861178
364388,326014
801801,801807
73737,73794
584993,320712
38672,539524
19147,588464
40071,65586
71322,515233
307740,367305
22046,397905
558787,832624
84482,21764
25455,845561
91735,586999
82048,79995
3720,50128
62818,839820
380257,344533
86274,365877
10121,307085
32865,86219
13374,819017
357744,889575
351642,876592
107176,159234
7713,513881
561581,354338
39056,578225
834869,834862
524940,344013
68534,351423
534750,832400
357744,889578
387182,832354
830359,837789
553217,862770
376297,398179
38524,48306
393998,150586
44102,382127
573497,543543
98852,558925
328480,893712
534223,396713
304861,385235
886073,877079
40464,397363
511054,885168
23715,399600
46218,392928
553268,520287
51151,63574
305642,869892
14225,328191
503078,520655
76568,63883
53380,559673
55888,831409
13859,529315
18224,72865
51755,319202
578147,332528
83996,597880
535207,589219
526683,318214
852508,834509
336711,107884
553825,351044
58175,81628
302311,375286
558451,558457
56043,37357
568658,811991
94860,875442
29346,300588
589956,308511
79669,526591
559175,886187
510844,157104
383268,841791
537676,572568
20206,568082
818136,818139
26313,508500
32040,508008
568088,304913
327510,327513
33049,536706
89655,594904
530340,546195
58870,40224
68506,507610
872800,872805
394789,394782
539559,590206
508882,507983
32133,19420
350597,387504
70248,392043
13640,825066
554748,554741
89492,527380
43964,882311
841971,841940
351298,321760
38672,36255
387386,131518
42099,353961
576533,380694
850097,850094
552463,313435
516201,543612
34446,585395
841912,841977
11948,374974
44138,860068
24150,563618
385207,385204
584266,868372
26394,107063
511036,371228
507232,516853
576313,893819
70215,502197
53116,304439
13584,94332
26916,374299
37151,302786
4687,25402
567190,874056
586322,592572
36795,29459
571812,154380
1521,39402
70499,60037
541759,563883
77237,506498
376989,861077
135458,133828
861714,861712
597258,594488
587650,831845
2731,35476
551062,101064
304863,350637
23790,892239
589636,545212
580994,395916
303267,876103
580994,547003
300341,873184
587863,312881
343925,328203
556318,331684
44781,558020
72315,886251
368674,368679
500232,337655
852586,852510
518860,878555
542683,817850
541091,383964
86351,550421
95133,576510
559535,812532
8028,342185
306556,306559
64192,536319
330447,313348
539004,539009
560158,159708
351646,351649
91445,514134
94669,369477
347094,836490
341143,347890
301347,347737
304090,337769
576275,370109
41623,532184
60016,893400
842914,842916
12613,538945
59048,25927
24699,542081
21983,548615
580896,580892
371399,158144
581049,348433
2575,340373
558196,556463
49177,26637
348800,819710
93617,159259
340620,869121
570112,387591
91817,842474
839786,839789
308021,837891
86636,581540
558073,514674
547015,363409
44162,558037
25154,596246
37228,84097
83273,859822
48078,28198
364334,395555
77713,852751
537766,562481
366674,819814
552170,368221
322213,322218
304462,862727
588350,101892
387477,343651
368632,329600
307223,155145
50091,558521
74253,547830
866682,866610
344227,805293
852548,852397
9063,99693
561179,372121
555041,367189
99188,389549
380001,845376
77852,509401
85026,27819
41091,336009
18305,354452
72603,500249
59316,72112
3402,82123
13075,586390
67315,335081
519060,392475
14483,68490
17548,304216
58912,891168
52077,529899
380165,315376
87660,90199
89655,379801
27260,824785
578184,544534
60289,548115
300956,357424
501431,325934
533605,536140
385866,365444
590114,349768
337439,898201
77767,518461
37110,12822
37858,586999
586312,152844
11547,813460
582890,344524
587443,157620
27561,573920
589221,579123
361085,397385
17761,340311
545948,343430
96272,29536
55212,85712
506931,554864
501335,547350
373937,326990
83308,62181
40092,581968
346114,101489
553809,806917
874026,874029
553755,858254
872800,872808
4540,565734
43727,548433
21160,313026
102548,130189
533935,853099
24835,520080
28616,599943
95143,834763
78617,65872
343889,825664
34336,75099
83165,88608
568492,360906
38208,396791
501775,530122
55230,575800
543056,888596
78141,77018
891801,891807
392052,837840
360984,861379
27409,546643
812391,867544
39860,558489
9036,10016
11737,73408
58098,11605
386834,368977
515631,548105
836619,836670
805206,881823
578049,879848
26361,845116
888890,888895
548797,107521
36284,516761
856900,834890
556173,390392
84498,18857
571093,593903
43384,548525
330803,896716
75075,555928
528398,154312
44781,359932
27066,317874
565961,832547
52496,501156
574048,335095
591945,379901
372225,372223
551595,358632
598081,345576
869170,869175
77860,558886
72412,521043
67594,310232
545976,381678
536036,805887
46618,66882
92998,310359
563133,521189
88534,69983
539941,374853
47973,854075
76666,522317
40660,360345
83781,845481
102929,157015
89557,45502
503690,367524
50414,41883
368393,847862
81554,825985
555927,104127
53115,14034
34910,555560
536250,511386
58175,59615
87781,48267
555927,831123
583644,868287
80258,26728
509146,593252
58982,594538
54359,510806
541959,547782
342680,878307
4219,853593
53562,31991
378692,897331
70698,548740
63446,98743
47652,47630
66597,519124
574418,546106
867886,864357
511003,599106
814553,814458
4663,526108
895183,103148
544517,319831
831971,869191
86511,507145
809113,832299
372022,811190
78619,22865
9063,2553
71865,577250
596781,832618
7665,540069
367217,852939
50770,576852
63269,539726
379029,107060
30055,547074
62871,527085
61923,593696
548618,364779
308730,377450
46681,541722
586324,586322
555811,301390
564460,307912
86918,515504
507798,307720
78438,578589
18668,599196
397250,859194
29077,330726
395079,889618
519373,566100
7530,7535
63073,387702
354940,327202
43367,352637
82858,11987
833367,833390
10899,569765
86355,372427
31309,12938
392610,392615
314907,378151
66489,852445
94775,598232
99748,309439
530149,878734
45994,581843
13465,887740
52970,541011
63662,159848
44861,307923
28112,22749
15249,574357
863194,863196
4687,18463
55538,877530
52346,547137
20231,20234
94518,553853
4860,802434
546344,370681
68030,387340
557458,546287
9702,318578
510308,318944
65061,381532
62380,532773
6623,823644
567919,830690
833360,833362
551619,551612
579644,595287
861548,827572
381106,381109
43155,871570
580721,154468
533526,534814
808946,808960
321333,853365
505413,586045
528459,864511
872591,840091
150928,151379
77208,99076
18985,376578
542677,397564
511321,807511
518987,326514
62120,573887
337463,870280
385736,845975
512265,829760
45027,61083
523958,362771
44929,804700
847778,847774
58845,36029
23387,828302
560358,591226
501845,356618
515106,884583
52614,325879
89637,586628
